103,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-02-18 00:10:00,1
2019-02-18 00:11:00,9
2019-02-18 00:18:00,2
2019-02-18 03:07:00,3
2019-02-18 03:09:00,3
2019-02-18 03:10:00,1
2019-02-18 03:11:00,1
2019-02-18 03:12:00,4
2019-02-18 03:14:00,1
2019-02-18 03:15:00,2
2019-02-18 03:16:00,1
2019-02-18 03:18:00,3
2019-02-18 03:19:00,1
2019-02-18 03:20:00,3
2019-02-18 03:22:00,3
2019-02-18 03:23:00,3
2019-02-18 03:24:00,1
2019-02-18 03:25:00,3
2019-02-18 03:26:00,3
2019-02-18 03:27:00,3
2019-02-18 03:30:00,1
2019-02-18 03:31:00,3
2019-02-18 07:39:00,1
2019-02-18 10:33:00,1
2019-02-18 15:51:00,1
2019-02-18 17:03:00,6
2019-02-18 17:04:00,4
2019-02-18 20:32:00,4
2019-02-18 20:33:00,1
2019-02-18 20:34:00,2
2019-02-18 20:35:00,1
2019-02-18 20:36:00,1
2019-02-18 20:37:00,2
2019-02-18 20:39:00,3
2019-02-18 20:40:00,3
2019-02-18 20:42:00,4
2019-02-18 20:43:00,1
2019-02-18 20:44:00,1
2019-02-18 20:45:00,1
2019-02-18 20:46:00,2
2019-02-18 20:47:00,3
2019-02-18 20:48:00,1
2019-02-18 20:51:00,1
2019-02-18 20:52:00,2
2019-02-18 20:53:00,2
