45,select * from galSpecIndx where specObjId=#
2019-02-18 01:50:00,1
2019-02-18 06:19:00,1
2019-02-18 08:04:00,1
2019-02-18 08:36:00,1
2019-02-18 10:56:00,1
2019-02-18 11:14:00,1
2019-02-18 11:42:00,1
2019-02-18 11:59:00,1
2019-02-18 14:46:00,1
2019-02-18 18:15:00,5
2019-02-18 18:33:00,1
2019-02-18 18:48:00,1
2019-02-18 19:44:00,1
2019-02-18 19:59:00,1
2019-02-18 21:02:00,1
2019-02-18 21:14:00,5
2019-02-18 22:42:00,1
2019-02-18 22:59:00,1
2019-02-18 23:49:00,18
2019-02-18 23:56:00,1
