1,"SELECT    m.id_inVAGC, m.RA_gal, m.DEC_gal, m.group_id,    n.objid AS objid1, n.distance,    o.ra AS ra2, o.dec AS dec2, o.petroMag_u,o.extinction_u,     o.petroMag_g,o.extinction_g,o.petroMag_r,o.extinction_r,o.petroMag_i,o.extinction_i,    o.petroMag_z,o.extinction_z,     s.z into MyDB.gals1#_DR7 FROM MyDB.gals1#_in2#groups AS m    OUTER APPLY dbo.fGetNearbyObjEq( m.RA_gal, m.DEC_gal, #) AS n    LEFT JOIN PhotoObjAll AS o ON n.objid=o.objid    JOIN SpecObj As s ON s.specObjID=o.specObjID"
2019-02-18 08:11:00,1
