800,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-02-18 19:11:00,8
2019-02-18 19:12:00,2
2019-02-18 19:13:00,2
2019-02-18 19:14:00,2
2019-02-18 19:15:00,2
2019-02-18 19:16:00,4
2019-02-18 19:17:00,4
2019-02-18 19:18:00,4
2019-02-18 19:20:00,4
2019-02-18 19:21:00,8
2019-02-18 19:22:00,8
2019-02-18 19:23:00,4
2019-02-18 19:24:00,4
2019-02-18 19:25:00,4
2019-02-18 19:26:00,4
2019-02-18 19:27:00,8
2019-02-18 19:28:00,2
2019-02-18 19:29:00,2
2019-02-18 19:30:00,2
2019-02-18 19:31:00,4
2019-02-18 19:32:00,4
2019-02-18 19:33:00,2
2019-02-18 19:34:00,4
2019-02-18 19:35:00,2
2019-02-18 19:36:00,2
2019-02-18 19:37:00,4
2019-02-18 19:38:00,2
2019-02-18 19:39:00,2
2019-02-18 19:40:00,4
2019-02-18 19:41:00,2
2019-02-18 19:42:00,4
2019-02-18 19:43:00,2
2019-02-18 19:44:00,6
2019-02-18 19:45:00,2
2019-02-18 19:46:00,2
2019-02-18 19:47:00,4
2019-02-18 19:48:00,2
2019-02-18 19:49:00,2
2019-02-18 19:50:00,4
2019-02-18 19:51:00,2
2019-02-18 19:53:00,2
2019-02-18 19:54:00,4
2019-02-18 19:55:00,2
2019-02-18 19:56:00,2
2019-02-18 19:57:00,4
2019-02-18 19:58:00,2
2019-02-18 19:59:00,2
2019-02-18 20:00:00,2
2019-02-18 20:01:00,4
2019-02-18 20:02:00,2
2019-02-18 20:03:00,2
2019-02-18 20:04:00,2
2019-02-18 20:05:00,2
2019-02-18 20:06:00,2
2019-02-18 20:07:00,2
2019-02-18 20:08:00,4
2019-02-18 20:10:00,2
2019-02-18 20:11:00,2
2019-02-18 20:12:00,4
2019-02-18 20:13:00,2
2019-02-18 20:15:00,2
2019-02-18 20:16:00,4
2019-02-18 20:18:00,2
2019-02-18 20:19:00,4
2019-02-18 20:20:00,2
2019-02-18 20:21:00,2
2019-02-18 20:23:00,4
2019-02-18 20:24:00,2
2019-02-18 20:25:00,2
