1,"SELECT TOP # P.objID, P.type, P.modelMag_u, P.modelMagErr_u, P.modelMag_g, P.modelMagErr_g, P.modelMag_r, P.modelMagErr_r, P.modelMag_i, P.modelMagErr_i, , P.modelMag_z, P.modelMagErr_z    FROM mydb.galaxies_all as G   JOIN PhotoObjAll as P ON (G.bestObjID = P.objID)"
2019-02-18 11:08:00,1
