60,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-05-12 00:30:00,1
2019-05-12 01:00:00,1
2019-05-12 01:18:00,1
2019-05-12 01:19:00,1
2019-05-12 01:25:00,1
2019-05-12 01:39:00,1
2019-05-12 01:46:00,1
2019-05-12 01:57:00,1
2019-05-12 02:07:00,1
2019-05-12 02:12:00,1
2019-05-12 02:19:00,1
2019-05-12 02:25:00,1
2019-05-12 02:43:00,1
2019-05-12 02:46:00,1
2019-05-12 02:47:00,2
2019-05-12 03:53:00,2
2019-05-12 04:14:00,1
2019-05-12 08:41:00,1
2019-05-12 08:42:00,1
2019-05-12 08:43:00,2
2019-05-12 08:45:00,1
2019-05-12 08:47:00,1
2019-05-12 08:48:00,1
2019-05-12 08:50:00,1
2019-05-12 08:51:00,2
2019-05-12 08:53:00,1
2019-05-12 08:54:00,1
2019-05-12 08:55:00,6
2019-05-12 13:50:00,1
2019-05-12 17:56:00,1
2019-05-12 18:10:00,1
2019-05-12 18:22:00,1
2019-05-12 18:36:00,3
2019-05-12 20:00:00,1
2019-05-12 20:22:00,1
2019-05-12 20:31:00,1
2019-05-12 20:48:00,1
2019-05-12 20:56:00,2
2019-05-12 20:58:00,1
2019-05-12 21:07:00,1
2019-05-12 22:57:00,1
2019-05-12 23:16:00,1
2019-05-12 23:25:00,1
2019-05-12 23:29:00,1
2019-05-12 23:33:00,1
2019-05-12 23:35:00,1
2019-05-12 23:50:00,1
2019-05-12 23:56:00,1
