1,"SELECT (htmID / power(#,#)) as htm_# ,       -- group by #-deep HTMID (rshift HTM by #)  	avg(ra) as ra,  	avg(dec) as [dec],          count(*) as pop		-- return center point and count for display FROM  Galaxy	 				-- only look at galaxies WHERE  (#*u - #*g - #*i) < # 		-- meeting this color cut    and  r < #		-- brighter than # magnitude in red band. group by  (htmID /power(#,#))	-- group into #-deep HTM buckets."
2019-05-12 12:46:00,1
