732,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-05-12 00:23:00,18
2019-05-12 00:34:00,9
2019-05-12 00:35:00,8
2019-05-12 00:36:00,10
2019-05-12 00:37:00,10
2019-05-12 00:38:00,9
2019-05-12 00:39:00,9
2019-05-12 00:40:00,10
2019-05-12 00:41:00,11
2019-05-12 00:42:00,9
2019-05-12 00:43:00,5
2019-05-12 01:26:00,42
2019-05-12 03:07:00,42
2019-05-12 03:09:00,42
2019-05-12 04:25:00,42
2019-05-12 04:36:00,42
2019-05-12 06:24:00,18
2019-05-12 06:46:00,18
2019-05-12 11:01:00,42
2019-05-12 11:17:00,42
2019-05-12 12:11:00,42
2019-05-12 12:17:00,42
2019-05-12 13:03:00,42
2019-05-12 14:14:00,42
2019-05-12 14:31:00,42
2019-05-12 19:03:00,42
2019-05-12 22:06:00,42
