1,"SELECT TOP # p.psfMag_u, p.psfMag_g, p.psfMag_r, p.psfMag_i, p.psfMag_z FROM PhotoObjAll AS p ORDER BY s.specobjid ASC"
2019-05-08 22:57:00,1
