1,"SELECT TOP #   s.ra,   s.dec,   s.z,   s.zErr,   p.expAB_r,   p.expPhi_r,   p.petroMag_r,   p.petroMag_u,   p.fracDeV_r into mydb.deV_model from photoObj p   JOIN specObj s ON s.bestObjID = p.objID  WHERE   s.class = &&& AND   s.z < # AND   s.z <> # AND   p.lnLExp_r < p.lnLDeV_r"
2019-05-08 18:26:00,1
