244,select * from dbo.fDocColumns(&&&)
2019-05-08 00:10:00,2
2019-05-08 00:23:00,1
2019-05-08 00:43:00,4
2019-05-08 01:14:00,4
2019-05-08 01:15:00,2
2019-05-08 01:52:00,1
2019-05-08 02:18:00,1
2019-05-08 02:26:00,1
2019-05-08 02:39:00,2
2019-05-08 02:40:00,2
2019-05-08 02:43:00,2
2019-05-08 03:01:00,2
2019-05-08 03:04:00,2
2019-05-08 04:28:00,2
2019-05-08 05:06:00,2
2019-05-08 05:59:00,2
2019-05-08 06:15:00,1
2019-05-08 06:16:00,1
2019-05-08 06:17:00,1
2019-05-08 06:19:00,1
2019-05-08 06:21:00,1
2019-05-08 07:01:00,1
2019-05-08 07:09:00,1
2019-05-08 07:13:00,1
2019-05-08 07:14:00,1
2019-05-08 07:15:00,1
2019-05-08 07:27:00,1
2019-05-08 07:33:00,1
2019-05-08 07:34:00,1
2019-05-08 07:35:00,1
2019-05-08 07:36:00,1
2019-05-08 07:42:00,1
2019-05-08 07:47:00,2
2019-05-08 07:52:00,1
2019-05-08 07:54:00,2
2019-05-08 07:55:00,1
2019-05-08 08:02:00,2
2019-05-08 08:03:00,8
2019-05-08 08:04:00,3
2019-05-08 08:10:00,4
2019-05-08 08:18:00,1
2019-05-08 08:19:00,1
2019-05-08 08:21:00,1
2019-05-08 08:33:00,1
2019-05-08 08:34:00,2
2019-05-08 08:55:00,1
2019-05-08 09:28:00,1
2019-05-08 09:29:00,1
2019-05-08 09:40:00,3
2019-05-08 09:41:00,1
2019-05-08 09:47:00,1
2019-05-08 09:49:00,1
2019-05-08 09:54:00,1
2019-05-08 09:55:00,1
2019-05-08 09:58:00,1
2019-05-08 10:14:00,1
2019-05-08 10:16:00,1
2019-05-08 10:18:00,2
2019-05-08 10:19:00,1
2019-05-08 10:20:00,2
2019-05-08 10:23:00,1
2019-05-08 10:25:00,1
2019-05-08 10:26:00,1
2019-05-08 10:45:00,1
2019-05-08 11:25:00,1
2019-05-08 11:27:00,1
2019-05-08 11:29:00,2
2019-05-08 11:40:00,1
2019-05-08 11:49:00,1
2019-05-08 11:52:00,1
2019-05-08 12:28:00,1
2019-05-08 12:31:00,1
2019-05-08 12:41:00,1
2019-05-08 12:42:00,1
2019-05-08 12:46:00,1
2019-05-08 12:48:00,2
2019-05-08 12:50:00,3
2019-05-08 12:53:00,1
2019-05-08 12:56:00,1
2019-05-08 13:00:00,2
2019-05-08 13:01:00,1
2019-05-08 13:03:00,2
2019-05-08 13:04:00,1
2019-05-08 13:10:00,1
2019-05-08 13:17:00,2
2019-05-08 13:52:00,1
2019-05-08 14:05:00,1
2019-05-08 14:06:00,1
2019-05-08 14:07:00,1
2019-05-08 14:16:00,2
2019-05-08 14:17:00,2
2019-05-08 14:18:00,2
2019-05-08 14:25:00,3
2019-05-08 14:26:00,1
2019-05-08 14:27:00,1
2019-05-08 14:33:00,1
2019-05-08 14:43:00,1
2019-05-08 14:52:00,2
2019-05-08 15:32:00,1
2019-05-08 15:35:00,1
2019-05-08 15:53:00,1
2019-05-08 15:55:00,1
2019-05-08 16:00:00,1
2019-05-08 16:01:00,1
2019-05-08 16:09:00,1
2019-05-08 16:11:00,1
2019-05-08 16:51:00,1
2019-05-08 16:54:00,1
2019-05-08 17:03:00,2
2019-05-08 17:09:00,1
2019-05-08 17:12:00,1
2019-05-08 17:20:00,2
2019-05-08 17:21:00,2
2019-05-08 17:23:00,2
2019-05-08 17:27:00,2
2019-05-08 17:36:00,1
2019-05-08 17:42:00,2
2019-05-08 17:49:00,1
2019-05-08 17:51:00,1
2019-05-08 17:52:00,2
2019-05-08 17:53:00,1
2019-05-08 17:56:00,1
2019-05-08 18:06:00,2
2019-05-08 18:11:00,1
2019-05-08 18:16:00,1
2019-05-08 18:20:00,1
2019-05-08 18:22:00,1
2019-05-08 18:23:00,1
2019-05-08 18:36:00,2
2019-05-08 18:44:00,3
2019-05-08 18:50:00,1
2019-05-08 19:04:00,2
2019-05-08 19:20:00,1
2019-05-08 19:21:00,4
2019-05-08 19:45:00,4
2019-05-08 20:12:00,1
2019-05-08 21:05:00,2
2019-05-08 21:07:00,3
2019-05-08 21:12:00,1
2019-05-08 21:29:00,2
2019-05-08 21:45:00,1
2019-05-08 22:11:00,1
2019-05-08 22:13:00,1
2019-05-08 22:38:00,1
2019-05-08 22:47:00,3
2019-05-08 22:48:00,1
2019-05-08 23:06:00,4
2019-05-08 23:07:00,3
2019-05-08 23:09:00,1
2019-05-08 23:10:00,3
2019-05-08 23:11:00,10
2019-05-08 23:12:00,3
2019-05-08 23:14:00,1
