1,"SELECT TOP #   --*   plate, mjd, fiberid, sourceType, subClass FROM SpecObj WHERE z BETWEEN # AND #   AND snMedian_r > #   AND sourceType = &&& --  AND subClass = &&&"
2019-05-08 08:00:00,1
