493,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-05-08 21:03:00,6
2019-05-08 21:04:00,50
2019-05-08 21:05:00,75
2019-05-08 21:06:00,57
2019-05-08 21:07:00,23
2019-05-08 21:08:00,1
2019-05-08 21:09:00,1
2019-05-08 21:10:00,1
2019-05-08 21:20:00,1
2019-05-08 21:22:00,1
2019-05-08 21:24:00,1
2019-05-08 21:25:00,1
2019-05-08 21:28:00,1
2019-05-08 21:29:00,1
2019-05-08 21:40:00,2
2019-05-08 21:41:00,33
2019-05-08 21:42:00,21
2019-05-08 21:43:00,16
2019-05-08 21:48:00,1
2019-05-08 21:49:00,1
2019-05-08 21:50:00,2
2019-05-08 21:51:00,1
2019-05-08 21:52:00,2
2019-05-08 22:04:00,8
2019-05-08 22:05:00,40
2019-05-08 22:06:00,51
2019-05-08 22:07:00,30
2019-05-08 22:08:00,25
2019-05-08 22:09:00,26
2019-05-08 22:10:00,14
