175,select * from Frame where fieldId=#
2019-05-08 08:29:00,7
2019-05-08 10:36:00,1
2019-05-08 11:03:00,1
2019-05-08 12:08:00,5
2019-05-08 14:17:00,16
2019-05-08 18:49:00,3
2019-05-08 18:50:00,1
2019-05-08 18:54:00,1
2019-05-08 20:30:00,4
2019-05-08 20:31:00,9
2019-05-08 20:32:00,15
2019-05-08 20:33:00,9
2019-05-08 20:34:00,10
2019-05-08 20:35:00,12
2019-05-08 20:36:00,6
2019-05-08 20:37:00,13
2019-05-08 20:48:00,3
2019-05-08 20:49:00,2
2019-05-08 21:20:00,6
2019-05-08 23:09:00,1
2019-05-08 23:10:00,13
2019-05-08 23:11:00,11
2019-05-08 23:12:00,9
2019-05-08 23:13:00,13
2019-05-08 23:14:00,4
