84,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-06-20 06:18:00,4
2019-06-20 07:29:00,4
2019-06-20 07:39:00,7
2019-06-20 07:40:00,13
2019-06-20 07:49:00,4
2019-06-20 07:51:00,4
2019-06-20 07:52:00,4
2019-06-20 07:53:00,4
2019-06-20 07:54:00,4
2019-06-20 07:55:00,1
2019-06-20 07:56:00,3
2019-06-20 07:57:00,3
2019-06-20 07:58:00,5
2019-06-20 07:59:00,4
2019-06-20 08:00:00,1
2019-06-20 08:01:00,3
2019-06-20 08:02:00,6
2019-06-20 08:03:00,2
2019-06-20 08:04:00,4
2019-06-20 18:11:00,4
