1,"select  pa.dered_u, pa.dered_g, pa.petroR5#_r, pa.dered_r,pa.dered_i, pa.dered_z    into mydb.S8#PhotoObj from PhotoObj as pa   WHERE  (pa.dec between # and #)   and (pa.ra between # and #)"
2019-06-20 05:43:00,1
