32,select * from SpecObjAll where specObjId=#
2019-06-20 07:34:00,1
2019-06-20 08:20:00,2
2019-06-20 08:46:00,1
2019-06-20 09:41:00,1
2019-06-20 11:07:00,1
2019-06-20 11:14:00,1
2019-06-20 15:56:00,1
2019-06-20 16:04:00,1
2019-06-20 16:13:00,1
2019-06-20 16:16:00,1
2019-06-20 16:44:00,1
2019-06-20 17:02:00,1
2019-06-20 17:24:00,1
2019-06-20 17:48:00,1
2019-06-20 18:03:00,1
2019-06-20 18:17:00,1
2019-06-20 18:32:00,1
2019-06-20 20:17:00,1
2019-06-20 20:25:00,1
2019-06-20 20:58:00,1
2019-06-20 21:05:00,1
2019-06-20 21:13:00,1
2019-06-20 21:41:00,1
2019-06-20 22:23:00,1
2019-06-20 22:35:00,1
2019-06-20 22:42:00,1
2019-06-20 22:53:00,1
2019-06-20 23:27:00,1
2019-06-20 23:33:00,1
2019-06-20 23:41:00,1
2019-06-20 23:43:00,1
