88,select * from XCRedshift where specObjId=#
2019-06-20 00:42:00,1
2019-06-20 01:17:00,1
2019-06-20 01:52:00,1
2019-06-20 01:57:00,1
2019-06-20 02:00:00,1
2019-06-20 02:23:00,1
2019-06-20 03:07:00,1
2019-06-20 03:09:00,1
2019-06-20 03:16:00,1
2019-06-20 03:20:00,1
2019-06-20 03:28:00,1
2019-06-20 03:40:00,1
2019-06-20 03:46:00,1
2019-06-20 03:47:00,1
2019-06-20 04:02:00,1
2019-06-20 04:12:00,1
2019-06-20 04:31:00,1
2019-06-20 05:03:00,1
2019-06-20 05:14:00,1
2019-06-20 05:16:00,1
2019-06-20 05:26:00,1
2019-06-20 05:31:00,1
2019-06-20 05:37:00,1
2019-06-20 05:38:00,1
2019-06-20 06:08:00,1
2019-06-20 06:09:00,1
2019-06-20 06:21:00,1
2019-06-20 06:26:00,1
2019-06-20 06:51:00,1
2019-06-20 07:01:00,2
2019-06-20 07:06:00,1
2019-06-20 07:08:00,2
2019-06-20 07:09:00,1
2019-06-20 07:18:00,1
2019-06-20 07:19:00,1
2019-06-20 07:33:00,1
2019-06-20 07:42:00,1
2019-06-20 07:51:00,1
2019-06-20 09:06:00,1
2019-06-20 09:10:00,1
2019-06-20 09:24:00,1
2019-06-20 09:41:00,1
2019-06-20 09:43:00,1
2019-06-20 09:54:00,1
2019-06-20 09:55:00,1
2019-06-20 09:56:00,2
2019-06-20 09:57:00,1
2019-06-20 10:02:00,1
2019-06-20 10:04:00,1
2019-06-20 10:14:00,1
2019-06-20 10:27:00,1
2019-06-20 10:28:00,1
2019-06-20 10:29:00,1
2019-06-20 10:32:00,1
2019-06-20 10:36:00,1
2019-06-20 10:54:00,2
2019-06-20 10:56:00,3
2019-06-20 11:03:00,1
2019-06-20 11:07:00,2
2019-06-20 11:57:00,1
2019-06-20 12:02:00,1
2019-06-20 12:04:00,1
2019-06-20 12:29:00,1
2019-06-20 12:41:00,1
2019-06-20 15:36:00,1
2019-06-20 15:37:00,1
2019-06-20 16:08:00,1
2019-06-20 16:15:00,2
2019-06-20 16:43:00,1
2019-06-20 16:45:00,1
2019-06-20 17:24:00,1
2019-06-20 18:33:00,1
2019-06-20 20:11:00,1
2019-06-20 20:18:00,1
2019-06-20 22:56:00,1
2019-06-20 23:08:00,1
2019-06-20 23:20:00,1
2019-06-20 23:25:00,1
2019-06-20 23:38:00,1
2019-06-20 23:40:00,1
