77,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-06-20 00:46:00,1
2019-06-20 01:45:00,1
2019-06-20 02:47:00,1
2019-06-20 02:53:00,1
2019-06-20 03:14:00,1
2019-06-20 03:46:00,1
2019-06-20 03:52:00,1
2019-06-20 04:08:00,1
2019-06-20 04:19:00,1
2019-06-20 04:23:00,1
2019-06-20 04:27:00,1
2019-06-20 04:42:00,1
2019-06-20 04:46:00,1
2019-06-20 04:52:00,1
2019-06-20 05:46:00,1
2019-06-20 05:52:00,1
2019-06-20 06:45:00,1
2019-06-20 06:51:00,1
2019-06-20 07:46:00,1
2019-06-20 07:51:00,1
2019-06-20 08:08:00,9
2019-06-20 08:43:00,9
2019-06-20 08:46:00,1
2019-06-20 08:51:00,1
2019-06-20 08:56:00,9
2019-06-20 09:47:00,1
2019-06-20 09:53:00,1
2019-06-20 10:47:00,1
2019-06-20 10:53:00,1
2019-06-20 10:59:00,9
2019-06-20 11:47:00,1
2019-06-20 11:52:00,1
2019-06-20 12:46:00,1
2019-06-20 13:46:00,1
2019-06-20 14:47:00,1
2019-06-20 14:52:00,1
2019-06-20 15:44:00,2
2019-06-20 15:47:00,1
2019-06-20 15:50:00,1
2019-06-20 15:52:00,1
2019-06-20 16:46:00,1
2019-06-20 17:46:00,1
2019-06-20 18:46:00,1
2019-06-20 19:46:00,1
