22,select * from galSpecIndx where specObjId=#
2019-03-02 00:30:00,1
2019-03-02 01:15:00,1
2019-03-02 03:00:00,1
2019-03-02 05:39:00,1
2019-03-02 05:53:00,1
2019-03-02 05:54:00,1
2019-03-02 06:25:00,1
2019-03-02 06:44:00,1
2019-03-02 07:45:00,1
2019-03-02 09:10:00,1
2019-03-02 09:43:00,1
2019-03-02 10:01:00,1
2019-03-02 10:03:00,1
2019-03-02 13:46:00,1
2019-03-02 13:59:00,1
2019-03-02 15:16:00,1
2019-03-02 15:17:00,1
2019-03-02 15:59:00,1
2019-03-02 19:25:00,1
2019-03-02 20:27:00,1
2019-03-02 21:38:00,1
2019-03-02 23:54:00,1
