33,select * from XCRedshift where specObjId=#
2019-03-02 00:08:00,1
2019-03-02 07:36:00,1
2019-03-02 10:26:00,1
2019-03-02 14:02:00,1
2019-03-02 14:56:00,1
2019-03-02 15:17:00,1
2019-03-02 15:23:00,1
2019-03-02 16:55:00,1
2019-03-02 16:56:00,1
2019-03-02 16:58:00,1
2019-03-02 17:42:00,1
2019-03-02 18:00:00,1
2019-03-02 19:00:00,1
2019-03-02 19:14:00,1
2019-03-02 19:16:00,1
2019-03-02 19:18:00,1
2019-03-02 19:19:00,1
2019-03-02 19:23:00,1
2019-03-02 19:25:00,1
2019-03-02 19:46:00,1
2019-03-02 19:49:00,1
2019-03-02 19:53:00,1
2019-03-02 20:04:00,1
2019-03-02 20:18:00,1
2019-03-02 20:28:00,1
2019-03-02 21:33:00,1
2019-03-02 22:34:00,1
2019-03-02 22:37:00,1
2019-03-02 22:52:00,2
2019-03-02 23:30:00,1
2019-03-02 23:43:00,1
2019-03-02 23:49:00,1
