25,select * from sppLines where specObjId=#
2019-03-02 00:37:00,1
2019-03-02 02:25:00,1
2019-03-02 02:29:00,1
2019-03-02 02:47:00,1
2019-03-02 02:49:00,1
2019-03-02 03:43:00,1
2019-03-02 03:53:00,1
2019-03-02 04:26:00,1
2019-03-02 06:26:00,1
2019-03-02 06:53:00,1
2019-03-02 07:04:00,1
2019-03-02 10:36:00,1
2019-03-02 11:53:00,1
2019-03-02 11:57:00,1
2019-03-02 12:29:00,1
2019-03-02 14:12:00,1
2019-03-02 14:14:00,1
2019-03-02 14:55:00,1
2019-03-02 16:38:00,1
2019-03-02 16:54:00,1
2019-03-02 16:56:00,1
2019-03-02 17:17:00,1
2019-03-02 17:58:00,1
2019-03-02 20:00:00,1
2019-03-02 23:42:00,1
