246,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-03-02 00:05:00,1
2019-03-02 00:08:00,1
2019-03-02 00:11:00,1
2019-03-02 00:13:00,1
2019-03-02 00:15:00,1
2019-03-02 00:17:00,1
2019-03-02 00:20:00,1
2019-03-02 00:23:00,1
2019-03-02 00:35:00,1
2019-03-02 00:40:00,1
2019-03-02 00:41:00,1
2019-03-02 00:44:00,1
2019-03-02 00:45:00,1
2019-03-02 00:53:00,1
2019-03-02 00:54:00,1
2019-03-02 01:03:00,1
2019-03-02 01:15:00,1
2019-03-02 01:16:00,2
2019-03-02 01:17:00,1
2019-03-02 01:27:00,1
2019-03-02 01:32:00,1
2019-03-02 01:48:00,2
2019-03-02 01:55:00,1
2019-03-02 02:04:00,2
2019-03-02 02:08:00,1
2019-03-02 02:19:00,1
2019-03-02 02:25:00,1
2019-03-02 02:26:00,1
2019-03-02 02:31:00,1
2019-03-02 02:32:00,1
2019-03-02 02:34:00,1
2019-03-02 02:42:00,1
2019-03-02 02:54:00,1
2019-03-02 03:11:00,1
2019-03-02 03:32:00,1
2019-03-02 03:33:00,1
2019-03-02 03:43:00,1
2019-03-02 03:45:00,1
2019-03-02 04:03:00,1
2019-03-02 04:05:00,1
2019-03-02 04:09:00,1
2019-03-02 04:12:00,1
2019-03-02 04:22:00,1
2019-03-02 04:23:00,1
2019-03-02 04:24:00,1
2019-03-02 04:26:00,1
2019-03-02 04:35:00,1
2019-03-02 04:38:00,2
2019-03-02 04:43:00,1
2019-03-02 04:47:00,1
2019-03-02 05:04:00,1
2019-03-02 05:32:00,1
2019-03-02 05:34:00,1
2019-03-02 05:36:00,1
2019-03-02 05:39:00,1
2019-03-02 05:49:00,1
2019-03-02 06:08:00,1
2019-03-02 06:10:00,1
2019-03-02 06:16:00,1
2019-03-02 06:27:00,1
2019-03-02 06:31:00,1
2019-03-02 06:32:00,1
2019-03-02 06:36:00,1
2019-03-02 06:40:00,1
2019-03-02 06:46:00,1
2019-03-02 07:01:00,1
2019-03-02 07:22:00,1
2019-03-02 07:42:00,1
2019-03-02 08:09:00,1
2019-03-02 08:13:00,1
2019-03-02 08:28:00,1
2019-03-02 08:34:00,1
2019-03-02 08:39:00,1
2019-03-02 08:53:00,2
2019-03-02 08:55:00,2
2019-03-02 08:56:00,1
2019-03-02 08:57:00,1
2019-03-02 09:04:00,1
2019-03-02 09:27:00,1
2019-03-02 09:33:00,1
2019-03-02 09:35:00,1
2019-03-02 09:36:00,1
2019-03-02 09:41:00,1
2019-03-02 09:48:00,2
2019-03-02 09:51:00,1
2019-03-02 09:53:00,1
2019-03-02 09:54:00,1
2019-03-02 09:55:00,1
2019-03-02 09:56:00,1
2019-03-02 09:58:00,1
2019-03-02 09:59:00,2
2019-03-02 10:00:00,1
2019-03-02 10:03:00,1
2019-03-02 10:11:00,2
2019-03-02 10:15:00,1
2019-03-02 10:21:00,1
2019-03-02 10:22:00,1
2019-03-02 10:32:00,1
2019-03-02 10:50:00,1
2019-03-02 11:32:00,1
2019-03-02 11:33:00,1
2019-03-02 11:38:00,1
2019-03-02 11:46:00,2
2019-03-02 11:48:00,1
2019-03-02 11:52:00,1
2019-03-02 11:54:00,1
2019-03-02 11:59:00,1
2019-03-02 12:06:00,1
2019-03-02 12:11:00,1
2019-03-02 12:13:00,1
2019-03-02 12:32:00,1
2019-03-02 12:41:00,1
2019-03-02 12:46:00,1
2019-03-02 12:49:00,1
2019-03-02 13:12:00,1
2019-03-02 13:13:00,1
2019-03-02 13:23:00,1
2019-03-02 13:24:00,1
2019-03-02 13:26:00,1
2019-03-02 13:28:00,1
2019-03-02 13:30:00,1
2019-03-02 13:37:00,1
2019-03-02 13:47:00,1
2019-03-02 14:02:00,1
2019-03-02 14:32:00,1
2019-03-02 14:41:00,1
2019-03-02 14:47:00,1
2019-03-02 14:49:00,1
2019-03-02 14:50:00,1
2019-03-02 14:58:00,1
2019-03-02 15:06:00,2
2019-03-02 15:15:00,1
2019-03-02 15:19:00,1
2019-03-02 15:22:00,1
2019-03-02 15:26:00,1
2019-03-02 15:35:00,1
2019-03-02 15:37:00,1
2019-03-02 15:39:00,1
2019-03-02 15:56:00,1
2019-03-02 15:58:00,1
2019-03-02 16:02:00,1
2019-03-02 16:09:00,1
2019-03-02 16:11:00,2
2019-03-02 16:12:00,1
2019-03-02 16:13:00,1
2019-03-02 16:15:00,1
2019-03-02 16:21:00,1
2019-03-02 16:32:00,1
2019-03-02 16:38:00,1
2019-03-02 16:40:00,1
2019-03-02 16:42:00,1
2019-03-02 16:45:00,2
2019-03-02 16:55:00,1
2019-03-02 16:56:00,1
2019-03-02 16:57:00,1
2019-03-02 17:00:00,1
2019-03-02 17:03:00,1
2019-03-02 17:09:00,1
2019-03-02 17:13:00,1
2019-03-02 17:15:00,2
2019-03-02 17:28:00,1
2019-03-02 17:41:00,1
2019-03-02 17:44:00,1
2019-03-02 18:08:00,1
2019-03-02 18:10:00,1
2019-03-02 18:13:00,1
2019-03-02 18:14:00,1
2019-03-02 18:17:00,1
2019-03-02 18:19:00,1
2019-03-02 18:24:00,1
2019-03-02 18:27:00,1
2019-03-02 18:33:00,1
2019-03-02 18:35:00,1
2019-03-02 18:37:00,1
2019-03-02 18:41:00,1
2019-03-02 18:45:00,2
2019-03-02 18:47:00,1
2019-03-02 19:10:00,1
2019-03-02 19:24:00,1
2019-03-02 19:38:00,1
2019-03-02 19:54:00,1
2019-03-02 20:14:00,1
2019-03-02 20:31:00,1
2019-03-02 20:36:00,1
2019-03-02 20:38:00,1
2019-03-02 20:54:00,2
2019-03-02 20:56:00,1
2019-03-02 20:59:00,1
2019-03-02 21:01:00,1
2019-03-02 21:08:00,1
2019-03-02 21:10:00,1
2019-03-02 21:11:00,2
2019-03-02 21:13:00,1
2019-03-02 21:14:00,1
2019-03-02 21:15:00,1
2019-03-02 21:17:00,1
2019-03-02 21:18:00,1
2019-03-02 21:21:00,1
2019-03-02 21:40:00,1
2019-03-02 21:46:00,1
2019-03-02 21:47:00,1
2019-03-02 21:49:00,1
2019-03-02 22:00:00,1
2019-03-02 22:07:00,1
2019-03-02 22:10:00,1
2019-03-02 22:13:00,1
2019-03-02 22:14:00,1
2019-03-02 22:21:00,1
2019-03-02 22:35:00,1
2019-03-02 22:41:00,2
2019-03-02 22:42:00,1
2019-03-02 22:43:00,1
2019-03-02 22:48:00,2
2019-03-02 22:51:00,1
2019-03-02 22:52:00,1
2019-03-02 22:54:00,1
2019-03-02 22:59:00,1
2019-03-02 23:01:00,1
2019-03-02 23:02:00,1
2019-03-02 23:04:00,1
2019-03-02 23:13:00,1
2019-03-02 23:14:00,1
2019-03-02 23:16:00,1
2019-03-02 23:19:00,1
2019-03-02 23:29:00,1
2019-03-02 23:45:00,1
2019-03-02 23:58:00,1
