23,select * from galSpecLine where specObjId=#
2019-03-02 01:05:00,1
2019-03-02 01:16:00,1
2019-03-02 01:28:00,1
2019-03-02 01:30:00,1
2019-03-02 02:10:00,1
2019-03-02 05:25:00,1
2019-03-02 06:26:00,1
2019-03-02 07:07:00,1
2019-03-02 07:44:00,1
2019-03-02 10:22:00,1
2019-03-02 10:48:00,1
2019-03-02 11:46:00,1
2019-03-02 13:08:00,1
2019-03-02 13:52:00,1
2019-03-02 14:00:00,1
2019-03-02 14:32:00,1
2019-03-02 15:51:00,1
2019-03-02 15:52:00,1
2019-03-02 17:06:00,1
2019-03-02 18:42:00,1
2019-03-02 19:51:00,1
2019-03-02 20:46:00,1
2019-03-02 20:57:00,1
