6,select COUNT(*)FROM SPECOBJ
2019-03-02 18:59:00,1
2019-03-02 19:01:00,1
2019-03-02 19:02:00,1
2019-03-02 19:03:00,1
2019-03-02 19:05:00,1
2019-03-02 19:06:00,1
