106,select * from Field where fieldId=#
2019-03-02 00:37:00,1
2019-03-02 01:14:00,1
2019-03-02 01:27:00,1
2019-03-02 01:30:00,1
2019-03-02 02:10:00,1
2019-03-02 02:13:00,1
2019-03-02 02:21:00,1
2019-03-02 02:26:00,1
2019-03-02 02:51:00,1
2019-03-02 02:57:00,1
2019-03-02 02:58:00,1
2019-03-02 03:19:00,1
2019-03-02 03:27:00,1
2019-03-02 03:45:00,1
2019-03-02 04:05:00,1
2019-03-02 04:09:00,1
2019-03-02 04:18:00,1
2019-03-02 04:22:00,1
2019-03-02 04:28:00,2
2019-03-02 04:40:00,1
2019-03-02 05:07:00,1
2019-03-02 05:17:00,1
2019-03-02 05:21:00,1
2019-03-02 05:42:00,1
2019-03-02 06:20:00,1
2019-03-02 06:25:00,2
2019-03-02 06:36:00,1
2019-03-02 06:37:00,1
2019-03-02 06:45:00,1
2019-03-02 06:55:00,1
2019-03-02 07:05:00,1
2019-03-02 07:06:00,1
2019-03-02 07:25:00,1
2019-03-02 07:26:00,1
2019-03-02 07:57:00,1
2019-03-02 08:06:00,1
2019-03-02 09:07:00,1
2019-03-02 09:22:00,1
2019-03-02 09:35:00,1
2019-03-02 09:43:00,1
2019-03-02 09:48:00,1
2019-03-02 10:07:00,1
2019-03-02 10:10:00,1
2019-03-02 10:12:00,1
2019-03-02 10:16:00,1
2019-03-02 10:21:00,1
2019-03-02 10:25:00,1
2019-03-02 10:41:00,1
2019-03-02 11:27:00,1
2019-03-02 11:42:00,1
2019-03-02 11:59:00,1
2019-03-02 12:16:00,1
2019-03-02 12:22:00,1
2019-03-02 12:46:00,1
2019-03-02 12:51:00,1
2019-03-02 13:21:00,1
2019-03-02 13:36:00,1
2019-03-02 14:01:00,1
2019-03-02 14:02:00,1
2019-03-02 14:09:00,1
2019-03-02 14:13:00,1
2019-03-02 14:42:00,1
2019-03-02 14:55:00,1
2019-03-02 15:06:00,1
2019-03-02 15:13:00,1
2019-03-02 15:23:00,1
2019-03-02 15:43:00,1
2019-03-02 16:47:00,1
2019-03-02 16:49:00,1
2019-03-02 16:50:00,1
2019-03-02 17:03:00,1
2019-03-02 17:08:00,1
2019-03-02 17:46:00,1
2019-03-02 17:52:00,1
2019-03-02 17:54:00,1
2019-03-02 17:57:00,2
2019-03-02 18:17:00,1
2019-03-02 18:34:00,2
2019-03-02 19:19:00,1
2019-03-02 19:29:00,1
2019-03-02 19:42:00,1
2019-03-02 19:44:00,2
2019-03-02 19:59:00,1
2019-03-02 20:14:00,2
2019-03-02 20:17:00,2
2019-03-02 20:50:00,1
2019-03-02 20:52:00,1
2019-03-02 21:25:00,1
2019-03-02 21:29:00,1
2019-03-02 21:30:00,1
2019-03-02 21:46:00,1
2019-03-02 21:53:00,1
2019-03-02 22:15:00,1
2019-03-02 22:33:00,1
2019-03-02 22:34:00,1
2019-03-02 23:27:00,1
2019-03-02 23:41:00,3
