21,select * from SpecLineIndex where specObjId=#
2019-03-02 00:18:00,1
2019-03-02 06:44:00,1
2019-03-02 10:26:00,1
2019-03-02 11:34:00,1
2019-03-02 11:35:00,2
2019-03-02 12:34:00,1
2019-03-02 13:52:00,1
2019-03-02 16:24:00,1
2019-03-02 17:04:00,1
2019-03-02 17:19:00,1
2019-03-02 17:41:00,1
2019-03-02 18:35:00,1
2019-03-02 19:44:00,1
2019-03-02 20:56:00,1
2019-03-02 20:58:00,1
2019-03-02 21:53:00,1
2019-03-02 22:34:00,1
2019-03-02 22:52:00,1
2019-03-02 22:58:00,1
2019-03-02 23:00:00,1
