139,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-07-09 00:20:00,1
2019-07-09 00:46:00,1
2019-07-09 01:12:00,1
2019-07-09 01:43:00,1
2019-07-09 01:44:00,2
2019-07-09 02:10:00,1
2019-07-09 04:11:00,2
2019-07-09 05:14:00,1
2019-07-09 07:54:00,1
2019-07-09 08:00:00,1
2019-07-09 08:07:00,1
2019-07-09 08:08:00,1
2019-07-09 08:18:00,1
2019-07-09 08:21:00,1
2019-07-09 08:31:00,1
2019-07-09 08:57:00,1
2019-07-09 10:10:00,1
2019-07-09 10:47:00,1
2019-07-09 10:48:00,1
2019-07-09 10:49:00,2
2019-07-09 10:52:00,1
2019-07-09 11:01:00,1
2019-07-09 11:05:00,1
2019-07-09 11:10:00,2
2019-07-09 11:11:00,2
2019-07-09 11:12:00,3
2019-07-09 11:14:00,1
2019-07-09 11:48:00,3
2019-07-09 11:49:00,2
2019-07-09 12:03:00,1
2019-07-09 12:08:00,1
2019-07-09 12:29:00,1
2019-07-09 12:36:00,4
2019-07-09 13:06:00,4
2019-07-09 13:32:00,1
2019-07-09 13:50:00,1
2019-07-09 14:02:00,4
2019-07-09 14:05:00,1
2019-07-09 14:06:00,1
2019-07-09 14:08:00,2
2019-07-09 14:09:00,1
2019-07-09 14:18:00,3
2019-07-09 14:19:00,2
2019-07-09 14:20:00,1
2019-07-09 14:21:00,1
2019-07-09 14:22:00,1
2019-07-09 14:23:00,2
2019-07-09 14:24:00,1
2019-07-09 14:25:00,1
2019-07-09 14:29:00,2
2019-07-09 14:32:00,3
2019-07-09 14:33:00,2
2019-07-09 14:41:00,1
2019-07-09 14:42:00,1
2019-07-09 14:45:00,1
2019-07-09 15:02:00,2
2019-07-09 15:04:00,1
2019-07-09 15:06:00,1
2019-07-09 15:08:00,2
2019-07-09 15:15:00,1
2019-07-09 15:32:00,1
2019-07-09 15:37:00,1
2019-07-09 15:40:00,1
2019-07-09 15:53:00,1
2019-07-09 15:55:00,1
2019-07-09 15:58:00,1
2019-07-09 15:59:00,2
2019-07-09 16:04:00,1
2019-07-09 16:05:00,1
2019-07-09 16:07:00,1
2019-07-09 16:09:00,1
2019-07-09 16:12:00,1
2019-07-09 16:15:00,2
2019-07-09 16:16:00,1
2019-07-09 16:22:00,1
2019-07-09 16:29:00,1
2019-07-09 16:33:00,4
2019-07-09 16:39:00,1
2019-07-09 16:40:00,1
2019-07-09 16:42:00,1
2019-07-09 16:43:00,1
2019-07-09 16:46:00,1
2019-07-09 16:50:00,1
2019-07-09 16:51:00,1
2019-07-09 16:52:00,1
2019-07-09 17:11:00,4
2019-07-09 17:12:00,3
2019-07-09 17:23:00,1
2019-07-09 18:08:00,1
2019-07-09 18:58:00,1
2019-07-09 19:22:00,2
2019-07-09 20:48:00,1
2019-07-09 22:17:00,2
2019-07-09 22:44:00,1
2019-07-09 22:47:00,1
2019-07-09 23:28:00,1
2019-07-09 23:44:00,1
