7,"SELECT objID,bin,band,profMean,profErr FROM PhotoProfile WHERE objID=#"
2019-07-09 08:47:00,1
2019-07-09 08:48:00,1
2019-07-09 08:50:00,1
2019-07-09 08:51:00,2
2019-07-09 08:52:00,2
