95,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-07-09 05:07:00,4
2019-07-09 06:30:00,2
2019-07-09 08:02:00,2
2019-07-09 09:45:00,1
2019-07-09 09:46:00,1
2019-07-09 11:07:00,5
2019-07-09 11:08:00,9
2019-07-09 13:01:00,2
2019-07-09 13:03:00,6
2019-07-09 13:04:00,8
2019-07-09 13:05:00,2
2019-07-09 13:06:00,12
2019-07-09 13:07:00,6
2019-07-09 13:10:00,4
2019-07-09 13:11:00,7
2019-07-09 13:13:00,5
2019-07-09 13:39:00,1
2019-07-09 13:42:00,1
2019-07-09 13:44:00,1
2019-07-09 15:04:00,1
2019-07-09 16:30:00,1
2019-07-09 16:42:00,1
2019-07-09 16:50:00,1
2019-07-09 17:37:00,2
2019-07-09 17:38:00,1
2019-07-09 20:37:00,1
2019-07-09 20:38:00,1
2019-07-09 20:39:00,1
2019-07-09 21:50:00,1
2019-07-09 21:51:00,1
2019-07-09 22:39:00,1
2019-07-09 22:41:00,1
2019-07-09 23:49:00,2
