1,"SELECT TOP # * into mydb.LSA_# from SpecPhoto WHERE ObjID IN (#, #, #,  #, #, #,  #, #, #,  #, #, #,  #, #, #,  #, #, #,  #, #, #,  #, #, #,  #, #)"
2019-05-26 18:49:00,1
