1,"SELECT TOP # * into mydb.LSA_#_id from SpecPhoto  WHERE specObjID IN (#, #, #,  #, #, #,  #, #, #,  #, #, #,  #, #, #,  #, #, #,  #, #, #,  #, #, #)"
2019-05-26 17:30:00,1
