1360,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-05-26 02:13:00,6
2019-05-26 02:14:00,6
2019-05-26 02:15:00,6
2019-05-26 02:16:00,6
2019-05-26 02:17:00,8
2019-05-26 02:18:00,8
2019-05-26 02:19:00,4
2019-05-26 02:20:00,8
2019-05-26 02:21:00,5
2019-05-26 02:22:00,7
2019-05-26 02:23:00,8
2019-05-26 02:24:00,8
2019-05-26 02:25:00,8
2019-05-26 02:26:00,8
2019-05-26 02:27:00,4
2019-05-26 02:28:00,4
2019-05-26 03:17:00,4
2019-05-26 06:05:00,2
2019-05-26 06:34:00,1
2019-05-26 06:35:00,1
2019-05-26 07:09:00,1
2019-05-26 08:08:00,4
2019-05-26 18:01:00,8
2019-05-26 18:02:00,8
2019-05-26 18:03:00,8
2019-05-26 18:04:00,4
2019-05-26 18:05:00,6
2019-05-26 18:06:00,8
2019-05-26 18:07:00,8
2019-05-26 18:08:00,8
2019-05-26 18:09:00,8
2019-05-26 18:10:00,8
2019-05-26 18:11:00,8
2019-05-26 18:12:00,8
2019-05-26 18:13:00,8
2019-05-26 18:14:00,8
2019-05-26 18:15:00,6
2019-05-26 18:16:00,6
2019-05-26 18:17:00,8
2019-05-26 18:18:00,8
2019-05-26 18:19:00,8
2019-05-26 18:20:00,6
2019-05-26 18:21:00,8
2019-05-26 18:22:00,6
2019-05-26 18:23:00,8
2019-05-26 18:24:00,6
2019-05-26 18:25:00,6
2019-05-26 18:26:00,10
2019-05-26 18:27:00,8
2019-05-26 18:28:00,10
2019-05-26 18:29:00,12
2019-05-26 18:30:00,8
2019-05-26 18:31:00,12
2019-05-26 18:32:00,12
2019-05-26 18:33:00,8
2019-05-26 18:34:00,4
2019-05-26 21:02:00,1
2019-05-26 21:04:00,2
2019-05-26 21:09:00,2
2019-05-26 21:12:00,2
2019-05-26 21:15:00,2
2019-05-26 21:17:00,2
2019-05-26 21:19:00,2
2019-05-26 21:21:00,2
2019-05-26 21:23:00,2
2019-05-26 21:25:00,1
2019-05-26 21:26:00,1
2019-05-26 21:28:00,2
