68,select * from PhotozRF where objid=#
2019-05-26 00:17:00,1
2019-05-26 00:29:00,1
2019-05-26 00:43:00,1
2019-05-26 01:06:00,1
2019-05-26 02:05:00,1
2019-05-26 02:48:00,1
2019-05-26 02:54:00,1
2019-05-26 03:11:00,1
2019-05-26 03:22:00,1
2019-05-26 04:07:00,1
2019-05-26 04:18:00,1
2019-05-26 04:55:00,1
2019-05-26 04:58:00,1
2019-05-26 05:12:00,1
2019-05-26 05:27:00,1
2019-05-26 05:33:00,1
2019-05-26 05:40:00,1
2019-05-26 05:43:00,1
2019-05-26 06:03:00,1
2019-05-26 06:05:00,1
2019-05-26 06:09:00,1
2019-05-26 06:39:00,1
2019-05-26 07:08:00,1
2019-05-26 07:25:00,1
2019-05-26 07:50:00,2
2019-05-26 07:59:00,1
2019-05-26 08:04:00,1
2019-05-26 08:40:00,1
2019-05-26 08:49:00,2
2019-05-26 08:53:00,1
2019-05-26 09:07:00,1
2019-05-26 09:40:00,1
2019-05-26 09:51:00,1
2019-05-26 09:53:00,1
2019-05-26 10:19:00,1
2019-05-26 10:20:00,1
2019-05-26 10:33:00,1
2019-05-26 11:25:00,2
2019-05-26 11:40:00,1
2019-05-26 11:50:00,1
2019-05-26 11:51:00,1
2019-05-26 11:57:00,1
2019-05-26 12:30:00,1
2019-05-26 12:57:00,1
2019-05-26 13:38:00,1
2019-05-26 14:02:00,1
2019-05-26 14:14:00,1
2019-05-26 14:56:00,1
2019-05-26 15:29:00,1
2019-05-26 16:15:00,1
2019-05-26 16:23:00,1
2019-05-26 16:34:00,1
2019-05-26 16:37:00,1
2019-05-26 17:11:00,1
2019-05-26 19:08:00,1
2019-05-26 19:22:00,1
2019-05-26 19:48:00,1
2019-05-26 19:55:00,1
2019-05-26 19:57:00,1
2019-05-26 20:30:00,1
2019-05-26 20:47:00,1
2019-05-26 21:10:00,1
2019-05-26 21:38:00,1
2019-05-26 22:36:00,1
2019-05-26 22:43:00,1
