1,"SELECT TOP # * FROM SpecPhoto  WHERE specObjID IN (#, #, #, #, #, #, #,   #, #, #, #, #, #, #, #,   #, #, #, #, #, #, #, #,   #, #, #)"
2019-05-26 17:16:00,1
