1,"SELECT TOP # * into mydb.LSA_#_id from SpecObj WHERE specObjID IN (#, #, #, #, #, #, #,   #, #, #, #, #, #, #, #,   #, #, #, #, #, #, #, #,   #, #, #)"
2019-05-26 17:27:00,1
