1,"SELECT TOP #   objID,    sqrt( power(rowv,#) + power(colv, #) ) as velocity into mydb.MyTable from PhotoObj  WHERE    (power(rowv,#) + power(colv, #)) between # and #"
2019-05-26 16:02:00,1
