2,"SELECT TOP # * into mydb.LSA_#_# from SpecPhoto  WHERE specObjID IN (#, #, #, #, #, #, #,   #, #, #, #, #, #, #, #,   #, #, #, #, #, #, #, #,   #, #, #)"
2019-05-26 17:23:00,2
