1,"SELECT TOP # * From SpecPhoto WHERE targetObjID IN (#, #, #,  #, #, #,  #, #, #,  #, #, #,  #, #, #,  #, #, #,  #, #, #,  #, #, #,  #)"
2019-05-26 18:09:00,1
