735,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-08-27 00:00:00,1
2019-08-27 00:01:00,1
2019-08-27 00:02:00,2
2019-08-27 00:03:00,2
2019-08-27 00:04:00,1
2019-08-27 00:05:00,2
2019-08-27 00:06:00,1
2019-08-27 00:07:00,2
2019-08-27 00:08:00,2
2019-08-27 00:09:00,2
2019-08-27 00:10:00,2
2019-08-27 00:11:00,2
2019-08-27 00:12:00,2
2019-08-27 00:13:00,2
2019-08-27 00:14:00,2
2019-08-27 00:15:00,2
2019-08-27 00:16:00,2
2019-08-27 00:17:00,2
2019-08-27 00:18:00,2
2019-08-27 00:19:00,3
2019-08-27 00:20:00,2
2019-08-27 00:21:00,4
2019-08-27 00:22:00,2
2019-08-27 00:23:00,2
2019-08-27 00:24:00,3
2019-08-27 00:25:00,2
2019-08-27 00:26:00,2
2019-08-27 00:27:00,3
2019-08-27 00:28:00,1
2019-08-27 00:29:00,2
2019-08-27 00:30:00,2
2019-08-27 00:31:00,1
2019-08-27 00:32:00,1
2019-08-27 00:33:00,1
2019-08-27 00:37:00,1
2019-08-27 00:42:00,1
2019-08-27 00:46:00,1
2019-08-27 00:48:00,1
2019-08-27 00:52:00,1
2019-08-27 00:54:00,1
2019-08-27 00:56:00,1
2019-08-27 00:58:00,1
2019-08-27 00:59:00,1
2019-08-27 01:00:00,1
2019-08-27 01:04:00,2
2019-08-27 01:06:00,1
2019-08-27 01:07:00,1
2019-08-27 01:09:00,1
2019-08-27 01:11:00,1
2019-08-27 01:13:00,1
2019-08-27 01:15:00,1
2019-08-27 01:16:00,1
2019-08-27 01:18:00,1
2019-08-27 01:20:00,1
2019-08-27 01:21:00,1
2019-08-27 01:23:00,1
2019-08-27 01:25:00,1
2019-08-27 01:30:00,1
2019-08-27 01:32:00,1
2019-08-27 01:33:00,1
2019-08-27 01:35:00,1
2019-08-27 01:40:00,1
2019-08-27 01:44:00,1
2019-08-27 01:49:00,2
2019-08-27 01:50:00,1
2019-08-27 01:52:00,1
2019-08-27 01:54:00,1
2019-08-27 01:55:00,1
2019-08-27 01:57:00,1
2019-08-27 01:59:00,1
2019-08-27 02:00:00,1
2019-08-27 02:02:00,1
2019-08-27 02:04:00,1
2019-08-27 02:05:00,1
2019-08-27 02:06:00,1
2019-08-27 02:07:00,1
2019-08-27 02:09:00,1
2019-08-27 02:11:00,1
2019-08-27 02:12:00,1
2019-08-27 02:13:00,1
2019-08-27 02:15:00,1
2019-08-27 02:17:00,1
2019-08-27 02:19:00,1
2019-08-27 02:21:00,1
2019-08-27 02:22:00,1
2019-08-27 02:23:00,1
2019-08-27 02:24:00,1
2019-08-27 02:25:00,1
2019-08-27 02:26:00,1
2019-08-27 02:28:00,1
2019-08-27 02:29:00,1
2019-08-27 02:30:00,1
2019-08-27 02:32:00,1
2019-08-27 02:33:00,1
2019-08-27 02:35:00,1
2019-08-27 02:36:00,1
2019-08-27 02:38:00,1
2019-08-27 02:39:00,1
2019-08-27 02:41:00,1
2019-08-27 02:42:00,1
2019-08-27 02:43:00,1
2019-08-27 02:45:00,1
2019-08-27 02:47:00,1
2019-08-27 02:48:00,1
2019-08-27 02:50:00,1
2019-08-27 02:51:00,1
2019-08-27 02:53:00,2
2019-08-27 02:55:00,1
2019-08-27 02:56:00,2
2019-08-27 02:57:00,2
2019-08-27 02:59:00,1
2019-08-27 03:01:00,1
2019-08-27 03:03:00,1
2019-08-27 03:05:00,1
2019-08-27 03:06:00,1
2019-08-27 03:08:00,2
2019-08-27 03:09:00,1
2019-08-27 03:11:00,1
2019-08-27 03:12:00,1
2019-08-27 03:13:00,1
2019-08-27 03:14:00,1
2019-08-27 03:16:00,1
2019-08-27 03:17:00,1
2019-08-27 03:18:00,1
2019-08-27 03:19:00,1
2019-08-27 03:20:00,1
2019-08-27 03:21:00,1
2019-08-27 03:22:00,1
2019-08-27 03:24:00,1
2019-08-27 03:25:00,1
2019-08-27 03:26:00,1
2019-08-27 03:27:00,1
2019-08-27 03:29:00,1
2019-08-27 03:31:00,2
2019-08-27 03:32:00,1
2019-08-27 03:33:00,3
2019-08-27 03:36:00,1
2019-08-27 03:39:00,1
2019-08-27 03:40:00,1
2019-08-27 03:41:00,1
2019-08-27 03:44:00,1
2019-08-27 03:47:00,1
2019-08-27 03:49:00,1
2019-08-27 03:52:00,1
2019-08-27 03:53:00,1
2019-08-27 03:56:00,1
2019-08-27 03:58:00,1
2019-08-27 04:01:00,1
2019-08-27 04:02:00,1
2019-08-27 04:05:00,2
2019-08-27 04:08:00,1
2019-08-27 04:11:00,1
2019-08-27 04:15:00,1
2019-08-27 04:20:00,1
2019-08-27 04:23:00,1
2019-08-27 04:28:00,1
2019-08-27 04:29:00,1
2019-08-27 04:35:00,1
2019-08-27 04:42:00,1
2019-08-27 04:46:00,1
2019-08-27 04:49:00,1
2019-08-27 04:52:00,1
2019-08-27 04:54:00,1
2019-08-27 05:02:00,1
2019-08-27 05:04:00,1
2019-08-27 05:07:00,1
2019-08-27 05:08:00,1
2019-08-27 05:10:00,1
2019-08-27 05:16:00,1
2019-08-27 05:18:00,1
2019-08-27 05:19:00,1
2019-08-27 05:21:00,1
2019-08-27 05:24:00,1
2019-08-27 05:27:00,1
2019-08-27 05:28:00,1
2019-08-27 05:29:00,1
2019-08-27 05:34:00,1
2019-08-27 05:40:00,1
2019-08-27 05:44:00,1
2019-08-27 05:47:00,1
2019-08-27 05:53:00,1
2019-08-27 05:59:00,1
2019-08-27 06:05:00,1
2019-08-27 06:09:00,1
2019-08-27 06:12:00,1
2019-08-27 06:19:00,1
2019-08-27 06:26:00,1
2019-08-27 06:32:00,1
2019-08-27 06:36:00,1
2019-08-27 06:40:00,1
2019-08-27 06:42:00,1
2019-08-27 06:43:00,1
2019-08-27 06:44:00,1
2019-08-27 06:49:00,1
2019-08-27 06:53:00,1
2019-08-27 06:59:00,1
2019-08-27 07:00:00,1
2019-08-27 07:04:00,1
2019-08-27 07:09:00,1
2019-08-27 07:14:00,1
2019-08-27 07:19:00,1
2019-08-27 07:23:00,1
2019-08-27 07:25:00,1
2019-08-27 07:29:00,1
2019-08-27 07:31:00,1
2019-08-27 07:32:00,1
2019-08-27 07:37:00,2
2019-08-27 07:43:00,1
2019-08-27 07:45:00,1
2019-08-27 07:51:00,1
2019-08-27 07:53:00,1
2019-08-27 07:58:00,1
2019-08-27 08:04:00,1
2019-08-27 08:10:00,1
2019-08-27 08:15:00,1
2019-08-27 08:21:00,1
2019-08-27 08:26:00,1
2019-08-27 08:30:00,1
2019-08-27 08:36:00,1
2019-08-27 08:40:00,1
2019-08-27 08:42:00,1
2019-08-27 08:43:00,1
2019-08-27 08:52:00,1
2019-08-27 08:59:00,1
2019-08-27 09:05:00,1
2019-08-27 09:08:00,1
2019-08-27 09:14:00,1
2019-08-27 09:20:00,1
2019-08-27 09:22:00,1
2019-08-27 09:27:00,1
2019-08-27 09:30:00,1
2019-08-27 09:36:00,1
2019-08-27 09:43:00,1
2019-08-27 09:48:00,1
2019-08-27 09:54:00,1
2019-08-27 09:59:00,1
2019-08-27 10:01:00,1
2019-08-27 10:06:00,1
2019-08-27 10:12:00,1
2019-08-27 10:16:00,1
2019-08-27 10:19:00,1
2019-08-27 10:20:00,2
2019-08-27 10:21:00,1
2019-08-27 10:23:00,1
2019-08-27 10:25:00,1
2019-08-27 10:27:00,1
2019-08-27 10:29:00,1
2019-08-27 10:31:00,1
2019-08-27 10:34:00,1
2019-08-27 10:36:00,2
2019-08-27 10:40:00,1
2019-08-27 10:42:00,1
2019-08-27 10:45:00,1
2019-08-27 10:47:00,1
2019-08-27 10:50:00,1
2019-08-27 10:53:00,1
2019-08-27 10:56:00,1
2019-08-27 10:59:00,1
2019-08-27 11:01:00,1
2019-08-27 11:03:00,1
2019-08-27 11:05:00,1
2019-08-27 11:08:00,1
2019-08-27 11:10:00,1
2019-08-27 11:13:00,1
2019-08-27 11:15:00,1
2019-08-27 11:17:00,1
2019-08-27 11:19:00,1
2019-08-27 11:21:00,1
2019-08-27 11:23:00,1
2019-08-27 11:27:00,1
2019-08-27 11:30:00,1
2019-08-27 11:31:00,1
2019-08-27 11:32:00,1
2019-08-27 11:33:00,1
2019-08-27 11:34:00,2
2019-08-27 11:35:00,1
2019-08-27 11:36:00,2
2019-08-27 11:37:00,2
2019-08-27 11:38:00,1
2019-08-27 11:39:00,2
2019-08-27 11:40:00,1
2019-08-27 11:41:00,2
2019-08-27 11:42:00,1
2019-08-27 11:43:00,1
2019-08-27 11:44:00,4
2019-08-27 11:45:00,1
2019-08-27 11:46:00,1
2019-08-27 11:48:00,1
2019-08-27 11:49:00,1
2019-08-27 11:51:00,1
2019-08-27 11:53:00,2
2019-08-27 11:54:00,1
2019-08-27 11:55:00,2
2019-08-27 11:56:00,1
2019-08-27 11:57:00,2
2019-08-27 11:58:00,2
2019-08-27 11:59:00,1
2019-08-27 12:00:00,2
2019-08-27 12:01:00,1
2019-08-27 12:02:00,2
2019-08-27 12:03:00,1
2019-08-27 12:04:00,2
2019-08-27 12:05:00,2
2019-08-27 12:06:00,2
2019-08-27 12:07:00,1
2019-08-27 12:08:00,2
2019-08-27 12:09:00,1
2019-08-27 12:10:00,2
2019-08-27 12:11:00,1
2019-08-27 12:12:00,3
2019-08-27 12:13:00,2
2019-08-27 12:14:00,1
2019-08-27 12:15:00,3
2019-08-27 12:16:00,2
2019-08-27 12:17:00,2
2019-08-27 12:18:00,1
2019-08-27 12:19:00,3
2019-08-27 12:20:00,3
2019-08-27 12:21:00,2
2019-08-27 12:22:00,1
2019-08-27 12:24:00,1
2019-08-27 12:27:00,1
2019-08-27 12:30:00,1
2019-08-27 12:33:00,1
2019-08-27 12:36:00,1
2019-08-27 12:37:00,1
2019-08-27 12:40:00,1
2019-08-27 12:44:00,1
2019-08-27 12:45:00,1
2019-08-27 12:48:00,1
2019-08-27 12:49:00,1
2019-08-27 12:50:00,1
2019-08-27 12:52:00,1
2019-08-27 12:55:00,1
2019-08-27 12:56:00,1
2019-08-27 12:58:00,1
2019-08-27 12:59:00,2
2019-08-27 13:00:00,2
2019-08-27 13:01:00,1
2019-08-27 13:02:00,2
2019-08-27 13:03:00,2
2019-08-27 13:04:00,3
2019-08-27 13:05:00,1
2019-08-27 13:07:00,1
2019-08-27 13:10:00,1
2019-08-27 13:13:00,1
2019-08-27 13:14:00,1
2019-08-27 13:15:00,1
2019-08-27 13:18:00,1
2019-08-27 13:21:00,1
2019-08-27 13:22:00,1
2019-08-27 13:23:00,1
2019-08-27 13:24:00,2
2019-08-27 13:29:00,1
2019-08-27 13:33:00,1
2019-08-27 13:34:00,2
2019-08-27 13:36:00,1
2019-08-27 13:39:00,1
2019-08-27 13:42:00,1
2019-08-27 13:46:00,1
2019-08-27 13:49:00,1
2019-08-27 13:50:00,1
2019-08-27 13:51:00,1
2019-08-27 14:31:00,1
2019-08-27 14:33:00,1
2019-08-27 14:35:00,1
2019-08-27 14:36:00,1
2019-08-27 14:38:00,1
2019-08-27 14:39:00,1
2019-08-27 14:41:00,1
2019-08-27 14:43:00,1
2019-08-27 14:47:00,1
2019-08-27 14:48:00,1
2019-08-27 14:50:00,1
2019-08-27 14:52:00,1
2019-08-27 14:54:00,2
2019-08-27 14:55:00,1
2019-08-27 14:56:00,1
2019-08-27 14:57:00,1
2019-08-27 14:59:00,1
2019-08-27 15:01:00,1
2019-08-27 15:03:00,1
2019-08-27 15:04:00,2
2019-08-27 15:06:00,1
2019-08-27 15:08:00,1
2019-08-27 15:10:00,1
2019-08-27 15:12:00,1
2019-08-27 15:13:00,2
2019-08-27 15:17:00,2
2019-08-27 15:19:00,1
2019-08-27 15:21:00,1
2019-08-27 15:24:00,2
2019-08-27 15:26:00,1
2019-08-27 15:28:00,1
2019-08-27 15:30:00,1
2019-08-27 15:32:00,1
2019-08-27 15:33:00,1
2019-08-27 15:35:00,1
2019-08-27 15:38:00,1
2019-08-27 15:40:00,1
2019-08-27 15:42:00,1
2019-08-27 15:43:00,2
2019-08-27 15:45:00,1
2019-08-27 15:46:00,1
2019-08-27 15:47:00,2
2019-08-27 15:48:00,2
2019-08-27 15:49:00,1
2019-08-27 15:50:00,2
2019-08-27 15:52:00,2
2019-08-27 15:53:00,1
2019-08-27 15:55:00,1
2019-08-27 15:56:00,1
2019-08-27 15:57:00,1
2019-08-27 15:58:00,1
2019-08-27 15:59:00,1
2019-08-27 16:00:00,1
2019-08-27 16:02:00,1
2019-08-27 16:04:00,1
2019-08-27 16:06:00,2
2019-08-27 16:08:00,1
2019-08-27 16:10:00,1
2019-08-27 16:12:00,1
2019-08-27 16:13:00,2
2019-08-27 16:15:00,1
2019-08-27 16:16:00,1
2019-08-27 16:17:00,1
2019-08-27 16:19:00,1
2019-08-27 16:20:00,1
2019-08-27 16:21:00,1
2019-08-27 16:23:00,1
2019-08-27 16:25:00,1
2019-08-27 16:26:00,1
2019-08-27 16:28:00,3
2019-08-27 16:29:00,2
2019-08-27 16:30:00,2
2019-08-27 16:31:00,1
2019-08-27 16:32:00,1
2019-08-27 16:33:00,3
2019-08-27 16:34:00,1
2019-08-27 16:35:00,1
2019-08-27 16:36:00,1
2019-08-27 16:37:00,1
2019-08-27 16:38:00,1
2019-08-27 16:39:00,1
2019-08-27 16:40:00,1
2019-08-27 16:41:00,1
2019-08-27 16:42:00,2
2019-08-27 16:43:00,3
2019-08-27 16:44:00,2
2019-08-27 16:45:00,1
2019-08-27 16:46:00,2
2019-08-27 16:47:00,2
2019-08-27 16:48:00,2
2019-08-27 16:49:00,2
2019-08-27 16:50:00,2
2019-08-27 16:51:00,1
2019-08-27 16:52:00,2
2019-08-27 16:57:00,1
2019-08-27 16:58:00,1
2019-08-27 17:02:00,1
2019-08-27 17:06:00,1
2019-08-27 17:07:00,1
2019-08-27 17:09:00,1
2019-08-27 17:10:00,1
2019-08-27 17:11:00,2
2019-08-27 17:12:00,2
2019-08-27 17:13:00,2
2019-08-27 17:14:00,2
2019-08-27 17:15:00,1
2019-08-27 17:16:00,2
2019-08-27 17:17:00,2
2019-08-27 17:18:00,1
2019-08-27 17:19:00,1
2019-08-27 17:20:00,2
2019-08-27 17:21:00,1
2019-08-27 17:22:00,1
2019-08-27 17:23:00,2
2019-08-27 17:24:00,1
2019-08-27 17:25:00,1
2019-08-27 17:29:00,1
2019-08-27 17:30:00,2
2019-08-27 17:32:00,1
2019-08-27 17:33:00,1
2019-08-27 17:34:00,1
2019-08-27 17:37:00,1
2019-08-27 17:39:00,1
2019-08-27 17:42:00,1
2019-08-27 17:44:00,1
2019-08-27 17:46:00,1
2019-08-27 17:48:00,1
2019-08-27 17:51:00,1
2019-08-27 17:53:00,1
2019-08-27 17:55:00,1
2019-08-27 17:58:00,1
2019-08-27 18:01:00,1
2019-08-27 18:04:00,1
2019-08-27 18:06:00,1
2019-08-27 18:07:00,1
2019-08-27 18:10:00,1
2019-08-27 18:12:00,1
2019-08-27 18:13:00,1
2019-08-27 18:14:00,1
2019-08-27 18:16:00,1
2019-08-27 18:17:00,1
2019-08-27 18:18:00,1
2019-08-27 18:21:00,1
2019-08-27 18:25:00,1
2019-08-27 18:26:00,1
2019-08-27 18:27:00,1
2019-08-27 18:29:00,1
2019-08-27 18:31:00,1
2019-08-27 18:34:00,1
2019-08-27 18:37:00,1
2019-08-27 18:39:00,1
2019-08-27 18:43:00,1
2019-08-27 18:46:00,1
2019-08-27 18:49:00,1
2019-08-27 18:51:00,1
2019-08-27 18:55:00,1
2019-08-27 18:57:00,1
2019-08-27 19:02:00,1
2019-08-27 19:03:00,1
2019-08-27 19:06:00,1
2019-08-27 19:09:00,1
2019-08-27 19:12:00,1
2019-08-27 19:15:00,1
2019-08-27 19:17:00,1
2019-08-27 19:18:00,1
2019-08-27 19:21:00,2
2019-08-27 19:23:00,1
2019-08-27 19:24:00,2
2019-08-27 19:25:00,2
2019-08-27 19:27:00,1
2019-08-27 19:29:00,1
2019-08-27 19:31:00,1
2019-08-27 19:33:00,1
2019-08-27 19:35:00,1
2019-08-27 19:37:00,2
2019-08-27 19:41:00,1
2019-08-27 19:44:00,1
2019-08-27 19:46:00,1
2019-08-27 19:50:00,1
2019-08-27 19:52:00,1
2019-08-27 19:54:00,1
2019-08-27 19:57:00,1
2019-08-27 19:59:00,1
2019-08-27 20:43:00,1
2019-08-27 20:46:00,1
2019-08-27 20:48:00,1
2019-08-27 20:50:00,1
2019-08-27 20:52:00,1
2019-08-27 20:53:00,1
2019-08-27 20:56:00,1
2019-08-27 20:59:00,1
2019-08-27 21:00:00,1
2019-08-27 21:01:00,1
2019-08-27 21:04:00,1
2019-08-27 21:06:00,1
2019-08-27 21:11:00,1
2019-08-27 21:14:00,1
2019-08-27 21:17:00,1
2019-08-27 21:19:00,1
2019-08-27 21:24:00,1
2019-08-27 21:28:00,1
2019-08-27 21:33:00,1
2019-08-27 21:35:00,1
2019-08-27 21:39:00,1
