1,"SELECT   A.RAJ2#,A.DEJ2#,C.z as specz,C.zerr as speczerr,C.class as specclass,C.subClass as specsubClass,C.specObjID as specObjIDALL,D.specObjID as specObjID,A.INDX,C.ObjID,C.specObjID,B.distance FROM    SpecPhotoAll AS A    INNER APPLY dbo.fGetNearestObjEq(A.ra,A.dec,#/#.) AS B INTO    MyDB.SpecMatch"
2019-08-27 14:35:00,1
