1,"SELECT A.ra,A.dec,A.objID,A.specobjID FROM   SpecPhotoAll AS A WHERE   A.ra BETWEEN # AND # INTO    MyDB.MySpecPhotoAll6"
2019-08-27 18:32:00,1
