85,select * from fDocFunctionParams(&&&)
2019-08-27 00:24:00,1
2019-08-27 00:58:00,1
2019-08-27 01:09:00,1
2019-08-27 02:33:00,1
2019-08-27 02:56:00,1
2019-08-27 03:11:00,1
2019-08-27 03:13:00,1
2019-08-27 03:53:00,6
2019-08-27 03:54:00,6
2019-08-27 04:32:00,1
2019-08-27 05:53:00,1
2019-08-27 05:54:00,1
2019-08-27 06:22:00,1
2019-08-27 07:23:00,10
2019-08-27 07:24:00,2
2019-08-27 07:35:00,2
2019-08-27 07:50:00,1
2019-08-27 07:56:00,1
2019-08-27 10:48:00,1
2019-08-27 11:02:00,1
2019-08-27 11:40:00,1
2019-08-27 11:45:00,1
2019-08-27 12:32:00,1
2019-08-27 12:59:00,1
2019-08-27 13:39:00,1
2019-08-27 14:15:00,1
2019-08-27 14:33:00,1
2019-08-27 14:34:00,2
2019-08-27 15:01:00,1
2019-08-27 16:33:00,1
2019-08-27 16:40:00,1
2019-08-27 16:49:00,1
2019-08-27 16:50:00,3
2019-08-27 16:51:00,3
2019-08-27 16:52:00,1
2019-08-27 16:53:00,5
2019-08-27 16:54:00,2
2019-08-27 16:55:00,1
2019-08-27 16:56:00,4
2019-08-27 16:57:00,1
2019-08-27 16:58:00,1
2019-08-27 17:00:00,1
2019-08-27 17:53:00,1
2019-08-27 18:11:00,1
2019-08-27 19:31:00,1
2019-08-27 20:02:00,1
2019-08-27 21:03:00,1
2019-08-27 21:23:00,1
2019-08-27 22:26:00,1
2019-08-27 22:55:00,1
2019-08-27 23:04:00,1
