113,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-08-27 01:40:00,1
2019-08-27 04:21:00,1
2019-08-27 06:41:00,1
2019-08-27 06:54:00,1
2019-08-27 06:57:00,4
2019-08-27 06:58:00,4
2019-08-27 08:00:00,5
2019-08-27 09:25:00,2
2019-08-27 09:35:00,1
2019-08-27 09:45:00,1
2019-08-27 10:21:00,3
2019-08-27 10:23:00,1
2019-08-27 10:36:00,1
2019-08-27 10:45:00,1
2019-08-27 11:15:00,1
2019-08-27 11:26:00,2
2019-08-27 11:58:00,2
2019-08-27 11:59:00,2
2019-08-27 12:26:00,1
2019-08-27 12:45:00,2
2019-08-27 12:46:00,1
2019-08-27 12:53:00,1
2019-08-27 12:56:00,1
2019-08-27 13:00:00,1
2019-08-27 13:01:00,1
2019-08-27 13:02:00,2
2019-08-27 13:03:00,3
2019-08-27 13:05:00,5
2019-08-27 13:06:00,7
2019-08-27 13:09:00,2
2019-08-27 13:10:00,16
2019-08-27 13:11:00,2
2019-08-27 13:13:00,5
2019-08-27 13:14:00,3
2019-08-27 13:22:00,1
2019-08-27 15:00:00,1
2019-08-27 15:10:00,1
2019-08-27 15:13:00,1
2019-08-27 15:16:00,1
2019-08-27 15:18:00,1
2019-08-27 18:01:00,2
2019-08-27 18:02:00,1
2019-08-27 20:34:00,3
2019-08-27 20:36:00,1
2019-08-27 20:37:00,7
2019-08-27 21:15:00,1
2019-08-27 21:16:00,1
2019-08-27 21:17:00,1
2019-08-27 21:32:00,1
2019-08-27 21:40:00,1
2019-08-27 22:19:00,1
