173,select * from galSpecIndx where specObjId=#
2019-08-27 00:21:00,1
2019-08-27 00:23:00,1
2019-08-27 01:59:00,2
2019-08-27 02:00:00,7
2019-08-27 03:16:00,1
2019-08-27 03:53:00,1
2019-08-27 07:18:00,1
2019-08-27 09:38:00,1
2019-08-27 09:46:00,1
2019-08-27 13:06:00,1
2019-08-27 13:11:00,29
2019-08-27 13:12:00,9
2019-08-27 14:57:00,3
2019-08-27 15:21:00,3
2019-08-27 17:13:00,2
2019-08-27 17:34:00,1
2019-08-27 18:34:00,1
2019-08-27 19:10:00,15
2019-08-27 19:11:00,19
2019-08-27 19:12:00,10
2019-08-27 19:13:00,9
2019-08-27 19:14:00,4
2019-08-27 19:46:00,7
2019-08-27 19:47:00,10
2019-08-27 21:11:00,10
2019-08-27 21:12:00,10
2019-08-27 21:13:00,8
2019-08-27 21:14:00,6
