1,"SELECT ALL   a.OBJID AS OBJID,   a.RA AS RA,   a.DEC AS DEC,      /* n.objid AS WISE_ID, */      /* w.w1mag,*/   n.distance AS SEPARATION_AKARI_WISE /*   INTO   mydb.AKARIx3#AllWise */   FROM    MyDB.akari AS a,   /* WISE_allsky AS w */      OUTER APPLY dbo.fGetNearestObjEq( a.RA, a.DEC, #) AS n    LEFT JOIN WISE_allsky AS o ON n.objid = w.objid    where a.OBJID < #"
2019-08-27 11:54:00,1
