144,select * from Photoz where objid=#
2019-08-27 00:31:00,6
2019-08-27 00:32:00,11
2019-08-27 00:33:00,13
2019-08-27 00:34:00,15
2019-08-27 00:35:00,15
2019-08-27 00:36:00,5
2019-08-27 00:48:00,1
2019-08-27 00:57:00,1
2019-08-27 02:25:00,1
2019-08-27 02:42:00,1
2019-08-27 03:25:00,1
2019-08-27 03:28:00,2
2019-08-27 03:33:00,1
2019-08-27 05:01:00,1
2019-08-27 06:25:00,1
2019-08-27 06:48:00,1
2019-08-27 06:51:00,1
2019-08-27 08:02:00,1
2019-08-27 08:11:00,1
2019-08-27 08:55:00,1
2019-08-27 09:05:00,1
2019-08-27 09:36:00,2
2019-08-27 12:44:00,1
2019-08-27 13:01:00,1
2019-08-27 13:13:00,2
2019-08-27 13:18:00,1
2019-08-27 13:35:00,1
2019-08-27 14:55:00,1
2019-08-27 14:58:00,7
2019-08-27 14:59:00,13
2019-08-27 15:19:00,1
2019-08-27 15:24:00,7
2019-08-27 16:11:00,1
2019-08-27 16:43:00,1
2019-08-27 17:00:00,1
2019-08-27 17:12:00,5
2019-08-27 17:13:00,1
2019-08-27 19:19:00,1
2019-08-27 19:20:00,5
2019-08-27 19:34:00,1
2019-08-27 19:59:00,1
2019-08-27 21:12:00,1
2019-08-27 21:25:00,1
2019-08-27 21:29:00,2
2019-08-27 22:58:00,1
2019-08-27 23:08:00,1
2019-08-27 23:13:00,1
2019-08-27 23:23:00,1
2019-08-27 23:57:00,1
