3,"SELECT up_id,  dbo.fGetNearestSpecObjIdEq( up_ra,up_dec,up_sep ) as SpecobjId   FROM #upload  WHERE  dbo.fGetNearestSpecObjIdEq( up_ra,up_dec,up_sep ) IS NOT NULL  SELECT TOP #   s.ra,s.dec,s.plate,s.mjd,s.fiberid  FROM ..SpecObj as s  JOIN #x AS x ON x.SpecobjID=s.SpecobjID  JOIN #upload AS u ON u.up_id = x.up_id   JOIN PhotoObj AS p ON s.bestobjid=p.objid  WHERE  s.zWarning = # AND (s.class = &&&) AND p.psfMag_r < # AND (s.secTarget & (dbo.fSecTarget(&&&)) > #)   ORDER BY x.up_id"
2019-08-27 01:51:00,1
2019-08-27 01:52:00,2
