1,"SELECT s.specObjID , g.dered_u , g.dered_g , g.dered_r , g.dered_i , g.dered_z , s.z AS redshift INTO mydb.specObjAllz_cleanphoto FROM SpecObj As s JOIN galaxy as g ON s.specobjid = g.specobjid , PhotoObj WHERE s.class=&&&    AND s.zWarning = #   AND g.objID = PhotoObj.ObjID   AND PhotoObj.CLEAN=#   AND s.z > #   AND g.dered_u > #   AND g.dered_g > #   AND g.dered_r > #   AND g.dered_i > #   AND g.dered_z > #"
2019-03-12 10:17:00,1
