160,select * from Photoz2 where objid=#
2019-03-12 00:44:00,1
2019-03-12 01:50:00,1
2019-03-12 06:53:00,1
2019-03-12 09:57:00,8
2019-03-12 09:58:00,22
2019-03-12 09:59:00,29
2019-03-12 10:00:00,29
2019-03-12 10:01:00,18
2019-03-12 11:26:00,1
2019-03-12 11:27:00,30
2019-03-12 11:28:00,20
