1,"SELECT specObjID, z, SpectroFlux_u, SpectroFlux_g, SpectroFlux_r, SpectroFlux_i, SpectroFlux_z, ra, dec FROM star WHERE zWarning = # and SpectroFlux_r < # and ra < # and ra > # and dec > # and dec < #"
2019-03-12 15:27:00,1
