794,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-03-12 00:33:00,1
2019-03-12 00:34:00,16
2019-03-12 00:35:00,16
2019-03-12 00:36:00,18
2019-03-12 00:37:00,16
2019-03-12 00:38:00,11
2019-03-12 00:40:00,1
2019-03-12 00:41:00,15
2019-03-12 00:42:00,21
2019-03-12 00:43:00,21
2019-03-12 00:44:00,21
2019-03-12 00:45:00,21
2019-03-12 00:46:00,20
2019-03-12 00:47:00,21
2019-03-12 00:48:00,19
2019-03-12 00:49:00,17
2019-03-12 00:50:00,18
2019-03-12 00:51:00,20
2019-03-12 00:52:00,17
2019-03-12 00:53:00,21
2019-03-12 00:54:00,20
2019-03-12 00:55:00,21
2019-03-12 00:56:00,20
2019-03-12 00:57:00,20
2019-03-12 00:58:00,21
2019-03-12 00:59:00,21
2019-03-12 01:00:00,20
2019-03-12 01:01:00,21
2019-03-12 01:02:00,22
2019-03-12 01:03:00,20
2019-03-12 01:04:00,21
2019-03-12 01:05:00,21
2019-03-12 01:06:00,22
2019-03-12 01:07:00,21
2019-03-12 01:08:00,21
2019-03-12 01:09:00,21
2019-03-12 01:10:00,22
2019-03-12 01:11:00,22
2019-03-12 01:12:00,22
2019-03-12 01:13:00,21
2019-03-12 01:14:00,20
2019-03-12 01:15:00,14
2019-03-12 20:43:00,1
2019-03-12 20:51:00,1
2019-03-12 20:54:00,1
2019-03-12 20:55:00,2
2019-03-12 20:57:00,4
