589,select * from Photoz where objid=#
2019-03-12 00:03:00,2
2019-03-12 00:04:00,3
2019-03-12 00:05:00,2
2019-03-12 00:06:00,2
2019-03-12 00:07:00,2
2019-03-12 00:08:00,3
2019-03-12 00:44:00,1
2019-03-12 01:18:00,16
2019-03-12 01:40:00,1
2019-03-12 01:47:00,1
2019-03-12 01:50:00,1
2019-03-12 02:11:00,2
2019-03-12 03:43:00,1
2019-03-12 04:26:00,1
2019-03-12 04:34:00,1
2019-03-12 05:17:00,1
2019-03-12 05:19:00,2
2019-03-12 05:52:00,1
2019-03-12 06:24:00,24
2019-03-12 06:25:00,36
2019-03-12 06:26:00,11
2019-03-12 06:28:00,1
2019-03-12 06:29:00,34
2019-03-12 06:53:00,11
2019-03-12 06:54:00,13
2019-03-12 06:55:00,16
2019-03-12 06:56:00,14
2019-03-12 06:57:00,16
2019-03-12 06:58:00,16
2019-03-12 06:59:00,14
2019-03-12 07:29:00,1
2019-03-12 09:12:00,1
2019-03-12 09:57:00,8
2019-03-12 09:58:00,23
2019-03-12 09:59:00,28
2019-03-12 10:00:00,29
2019-03-12 10:01:00,18
2019-03-12 11:26:00,1
2019-03-12 11:27:00,38
2019-03-12 11:28:00,29
2019-03-12 11:29:00,9
2019-03-12 11:30:00,10
2019-03-12 11:31:00,3
2019-03-12 13:33:00,5
2019-03-12 13:34:00,24
2019-03-12 13:38:00,2
2019-03-12 15:29:00,1
2019-03-12 16:55:00,7
2019-03-12 17:05:00,2
2019-03-12 17:45:00,1
2019-03-12 18:40:00,5
2019-03-12 18:41:00,12
2019-03-12 19:53:00,7
2019-03-12 19:54:00,7
2019-03-12 19:55:00,9
2019-03-12 19:56:00,12
2019-03-12 19:57:00,9
2019-03-12 19:58:00,10
2019-03-12 19:59:00,13
2019-03-12 20:00:00,3
2019-03-12 20:07:00,1
2019-03-12 20:08:00,8
2019-03-12 20:12:00,1
2019-03-12 21:37:00,1
2019-03-12 21:41:00,1
2019-03-12 23:21:00,1
