741,"select psfSigma1_z, psfSigma2_z, psfB_z, psfP0_z, psfBeta_z, psfSigmaP_z, psfSigma1_u, psfSigma2_u, psfB_u, psfP0_u, psfBeta_u, psfSigmaP_u, psfSigma1_g, psfSigma2_g, psfB_g, psfP0_g, psfBeta_g, psfSigmaP_g, psfSigma1_r, psfSigma2_r, psfB_r, psfP0_r, psfBeta_r, psfSigmaP_r, psfSigma1_i, psfSigma2_i, psfB_i, psfP0_i, psfBeta_i, psfSigmaP_i from Field where run = # and rerun = # and camcol = # and field = #"
2019-03-12 15:37:00,1
2019-03-12 15:38:00,2
2019-03-12 15:40:00,3
2019-03-12 15:44:00,9
2019-03-12 15:45:00,1
2019-03-12 15:49:00,10
2019-03-12 15:51:00,2
2019-03-12 15:53:00,4
2019-03-12 15:57:00,10
2019-03-12 16:00:00,2
2019-03-12 16:01:00,2
2019-03-12 16:02:00,1
2019-03-12 16:07:00,10
2019-03-12 16:12:00,1
2019-03-12 16:15:00,3
2019-03-12 16:16:00,2
2019-03-12 16:20:00,10
2019-03-12 16:23:00,5
2019-03-12 16:28:00,8
2019-03-12 16:29:00,2
2019-03-12 16:31:00,2
2019-03-12 16:32:00,2
2019-03-12 16:33:00,2
2019-03-12 16:34:00,2
2019-03-12 16:38:00,4
2019-03-12 16:39:00,6
2019-03-12 16:44:00,10
2019-03-12 16:49:00,5
2019-03-12 16:50:00,5
2019-03-12 16:54:00,3
2019-03-12 16:55:00,7
2019-03-12 16:57:00,3
2019-03-12 17:01:00,7
2019-03-12 17:02:00,3
2019-03-12 17:05:00,3
2019-03-12 17:09:00,7
2019-03-12 17:10:00,1
2019-03-12 17:14:00,1
2019-03-12 17:18:00,1
2019-03-12 17:19:00,8
2019-03-12 17:21:00,1
2019-03-12 17:25:00,10
2019-03-12 17:29:00,4
2019-03-12 17:33:00,10
2019-03-12 17:35:00,2
2019-03-12 17:39:00,7
2019-03-12 17:40:00,3
2019-03-12 17:43:00,4
2019-03-12 17:47:00,10
2019-03-12 17:50:00,2
2019-03-12 17:54:00,4
2019-03-12 17:55:00,6
2019-03-12 17:57:00,2
2019-03-12 17:59:00,4
2019-03-12 18:04:00,10
2019-03-12 18:09:00,10
2019-03-12 18:12:00,1
2019-03-12 18:16:00,5
2019-03-12 18:17:00,2
2019-03-12 18:18:00,2
2019-03-12 18:19:00,2
2019-03-12 18:23:00,10
2019-03-12 18:30:00,1
2019-03-12 18:32:00,3
2019-03-12 18:36:00,10
2019-03-12 18:38:00,2
2019-03-12 18:42:00,9
2019-03-12 18:46:00,4
2019-03-12 18:47:00,5
2019-03-12 18:49:00,1
2019-03-12 18:53:00,1
2019-03-12 18:55:00,2
2019-03-12 19:01:00,2
