115,select * from SpecObjAll where specObjId=#
2019-03-12 02:36:00,2
2019-03-12 06:38:00,5
2019-03-12 06:39:00,10
2019-03-12 06:41:00,1
2019-03-12 13:02:00,1
2019-03-12 14:05:00,1
2019-03-12 15:23:00,8
2019-03-12 15:24:00,26
2019-03-12 15:37:00,1
2019-03-12 15:59:00,1
2019-03-12 16:13:00,1
2019-03-12 16:36:00,1
2019-03-12 17:26:00,1
2019-03-12 17:46:00,1
2019-03-12 18:04:00,1
2019-03-12 18:52:00,5
2019-03-12 18:53:00,30
2019-03-12 18:54:00,12
2019-03-12 19:38:00,1
2019-03-12 19:45:00,1
2019-03-12 20:20:00,4
2019-03-12 23:11:00,1
