1,"select top # x, y, c = sin (y+x) from data where y < # -- negative and cos (x) -y*y < # order by RunId asc, x desc */ select count (ID) , count (distinct RunID) , AVG (Y) from data where X> # or X< #"
2019-04-24 12:43:00,1
