1,"SELECT ObjID, modelMag_r, z, Class FROM SpecPhoto AS sp JOIN Galaxy AS g ON g.ID = sp.ID WHERE (ra between # and #) and (dec between # and #) AND modelMag_r < # AND z < #"
2019-02-12 07:55:00,1
