1,"SELECT DISTINCT p.ra, p.dec, p.u, p.g, p.r, p.i, s.Z, s.class, s.deVlnL, s.explnL FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ( (p.ra between # and #) and (p.dec between # and #) )"
2019-02-28 15:49:00,1
