1,"SELECT TOP # p.objId, p.ra, p.dec, p.petror9#_r, p.r FROM galaxy AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # AND p.g BETWEEN # AND # AND p.petror9#_r < # AND #< z< #"
2019-02-07 14:06:00,1
