1,"SELECT TOP # p.log_Mass, p.e_log_Mass, p.log_Mass_gas, p.e_log_Mass_gas, p.sigma_cen, p.e_sigma_cen, p.re_kpc, p.redshift, t.MANGA_TARGET3 FROM mangaPipe3D as p"
2019-08-13 07:13:00,1
