2,"select p.source, p.ra, p.dec, ph.ra, ph.dec, ph.deVPhi_r as PA into mydb.PAs from mydb.jets p, PhotoObjAll ph where abs (p.ra-ph.ra) < # and abs (p.dec-ph.dec) < #"
2019-09-10 10:27:00,2
