1,"SELECT top # p.ra, p.dec, p.fuv_mag-p.nuv_mag as fmn, p.fuv_mag, p.nuv_mag, x.SDSSObjid FROM photoobjall as p, xSDSSDR7 as x WHERE p.objid = x.objid AND x.distanceRank = # AND x.reverseDistanceRank = # AND x.reverseMultipleMatchCount = # AND p.fuv_mag > # AND p.nuv_mag > #"
2019-12-19 10:05:00,1
