1,"SELECT TOP # s.z as zz, p.u, p.g, p.r, p.i, p.z FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # AND g BETWEEN # AND # AND s.class = # AND s.z BETWEEN # AND #"
2019-01-18 23:41:00,1
