1,"SELECT TOP # p.objid, p.ra, p.dec, s.specobjid, s.class, s.z as redshift, FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.z BETWEEN # AND #"
2019-12-16 11:55:00,1
